# Time, VRMS, Nusselt
2.179455066529999846e-02 2.935445044689999960e+01 1.038433171979999958e+00
2.182351012460000128e-02 2.936818761429999824e+01 1.038408953580000071e+00
2.185252075940000149e-02 2.934088478549999834e+01 1.038384751589999988e+00
2.188154519149999866e-02 2.935449403020000148e+01 1.038360597320000078e+00
2.191062001720000055e-02 2.932752169890000005e+01 1.038336460410000051e+00
2.193970898289999971e-02 2.934102538650000014e+01 1.038312371079999963e+00
2.196884749390000044e-02 2.931441777579999908e+01 1.038288300100000061e+00
2.199800047800000088e-02 2.932783757929999879e+01 1.038264276580000089e+00
2.202720209779999994e-02 2.930162665090000118e+01 1.038240272459999947e+00
2.205641851400000006e-02 2.931498360450000007e+01 1.038216315679999946e+00
2.208568259940000070e-02 2.928919910149999950e+01 1.038192379390000086e+00
2.211496179419999986e-02 2.930251364869999975e+01 1.038168490349999917e+00
2.214428763979999978e-02 2.927718314450000037e+01 1.038144622929999983e+00
2.217362889709999924e-02 2.929047518229999980e+01 1.038120802669999954e+00
2.220301573939999912e-02 2.926562413410000119e+01 1.038097005190000033e+00
2.223241828440000040e-02 2.927891305209999828e+01 1.038073254800000011e+00
2.226186530620000159e-02 2.925456486050000038e+01 1.038049528379999975e+00
2.229132831000000051e-02 2.926786957619999896e+01 1.038025849010000057e+00
2.232083464420000010e-02 2.924404564809999840e+01 1.038002194810000001e+00
2.235035722779999887e-02 2.925738463769999953e+01 1.037978587620000059e+00
2.237992196170000142e-02 2.923410445400000057e+01 1.037955006840000083e+00
2.240950319960000048e-02 2.924749578020000129e+01 1.037931473059999998e+00
2.243912537879999905e-02 2.922477696620000032e+01 1.037907966939999982e+00
2.246876430360000149e-02 2.923823830199999918e+01 1.037884507800000078e+00
2.249844293570000056e-02 2.921609670149999971e+01 1.037861077589999903e+00
2.252813854160000059e-02 2.922964535099999850e+01 1.037837694380000064e+00
2.255787260000000072e-02 2.920809510249999974e+01 1.037814341370000060e+00
2.258762384669999942e-02 2.922174801939999966e+01 1.037791035389999950e+00
2.261741227439999918e-02 2.920080163420000119e+01 1.037767760900000003e+00
2.264721809069999980e-02 2.921457543669999879e+01 1.037744533469999952e+00
2.267705980380000166e-02 2.919424387930000009e+01 1.037721338819999950e+00
2.270691909120000143e-02 2.920815486389999904e+01 1.037698191300000072e+00
2.273681298210000062e-02 2.918844763250000085e+01 1.037675077839999904e+00
2.276672461859999969e-02 2.920251178470000042e+01 1.037652011600000090e+00
2.279666955960000033e-02 2.918343699320000084e+01 1.037628980690000091e+00
2.282663240250000156e-02 2.919766999770000027e+01 1.037605997110000011e+00
2.285662724879999885e-02 2.917923445750000155e+01 1.037583050140000074e+00
2.288664013839999956e-02 2.919365170529999887e+01 1.037560150600000064e+00
2.291668373139999978e-02 2.917586100750000000e+01 1.037537288960000081e+00
2.294674549389999832e-02 2.919047760329999974e+01 1.037514474880000037e+00
2.297683666400000130e-02 2.917333619980000137e+01 1.037491699959999902e+00
2.300694611479999971e-02 2.918816696669999899e+01 1.037468972759999941e+00
2.303708368409999874e-02 2.917167825170000128e+01 1.037446285979999994e+00
2.306723963039999936e-02 2.918673773609999955e+01 1.037423647080000011e+00
2.309742241580000147e-02 2.917090412510000164e+01 1.037401049839999922e+00
2.312762365929999994e-02 2.918620659999999845e+01 1.037378500680000037e+00
2.315785047469999872e-02 2.917102960849999960e+01 1.037355994399999926e+00
2.318809581460000088e-02 2.918658907649999890e+01 1.037333536400000034e+00
2.321836547350000085e-02 2.917206939700000135e+01 1.037311122520000017e+00
2.324865370859999919e-02 2.918789959249999910e+01 1.037288757130000016e+00
2.327896502659999867e-02 2.917403716939999825e+01 1.037266437059999991e+00
2.330929495790000014e-02 2.919015156000000033e+01 1.037244165720000000e+00
2.333964675449999929e-02 2.917694566309999971e+01 1.037221940890000083e+00
2.337001718750000151e-02 2.919335745069999888e+01 1.037199765050000000e+00
2.340040828849999921e-02 2.918080674579999823e+01 1.037177636880000087e+00
2.343081803499999852e-02 2.919752886730000085e+01 1.037155558000000033e+00
2.346124727440000030e-02 2.918563148539999830e+01 1.037133527920000020e+00
2.349169515459999941e-02 2.920267661280000127e+01 1.037111547429999892e+00
2.352216137610000160e-02 2.919143021629999879e+01 1.037089616879999898e+00
2.355264622069999994e-02 2.920881075610000011e+01 1.037067736230000037e+00
2.358314827990000070e-02 2.919821260280000175e+01 1.037045906629999958e+00
2.361366893139999965e-02 2.921594069509999869e+01 1.037024127270000040e+00
2.364420569700000085e-02 2.920598769960000141e+01 1.037002400059999996e+00
2.367476101140000150e-02 2.922407521659999929e+01 1.036980723429999918e+00
2.370533136659999998e-02 2.921476400910000137e+01 1.036959100030000025e+00
2.373592021530000068e-02 2.923322255329999919e+01 1.036937527589999908e+00
2.376652305940000001e-02 2.922454953540000133e+01 1.036916009440000064e+00
2.379714432969999918e-02 2.924339043639999858e+01 1.036894542630000027e+00
2.382777857920000131e-02 2.923535183479999944e+01 1.036873131149999905e+00
2.385843117619999842e-02 2.925458614589999939e+01 1.036851771420000068e+00
2.388909576579999888e-02 2.924717806250000152e+01 1.036830468050000009e+00
2.391977861330000024e-02 2.926681655670000026e+01 1.036809216860000049e+00
2.395047249690000074e-02 2.926003501639999982e+01 1.036788023029999950e+00
2.398118453830000094e-02 2.928008818070000174e+01 1.036766881819999986e+00
2.401190669000000111e-02 2.927392917630000113e+01 1.036745798969999965e+00
2.404264688919999921e-02 2.929440720579999891e+01 1.036724769209999897e+00
2.407339630409999903e-02 2.928886673979999955e+01 1.036703798770000073e+00
2.410416364630000099e-02 2.930977953020000015e+01 1.036682881900000019e+00
2.413493934100000016e-02 2.930485365390000041e+01 1.036662025320000069e+00
2.416573283350000045e-02 2.932621079300000133e+01 1.036641222809999929e+00
2.419653384670000101e-02 2.932189564240000124e+01 1.036620481539999972e+00
2.422735251909999971e-02 2.934370640039999856e+01 1.036599794860000090e+00
2.425817791219999839e-02 2.933999822899999899e+01 1.036579170350000023e+00
2.428902081739999982e-02 2.936227154690000063e+01 1.036558600980000078e+00
2.431986967490000137e-02 2.935916675640000051e+01 1.036538094680000022e+00
2.435073588890000057e-02 2.938191123340000033e+01 1.036517644099999913e+00
2.438160731879999987e-02 2.937940639960000055e+01 1.036497257489999990e+00
2.441249594149999882e-02 2.940263027909999849e+01 1.036476927180000063e+00
2.444338907509999853e-02 2.940072217610000038e+01 1.036456661749999952e+00
2.447429923019999939e-02 2.942443332899999930e+01 1.036436453210000108e+00
2.450521322299999832e-02 2.942311894979999920e+01 1.036416310439999933e+00
2.453614405829999956e-02 2.944732485689999990e+01 1.036396225190000076e+00
2.456707808920000069e-02 2.944660143009999942e+01 1.036376206579999959e+00
2.459802877680000027e-02 2.947130916269999901e+01 1.036356246149999993e+00
2.462898204889999929e-02 2.947117416640000087e+01 1.036336353220000062e+00
2.465995178469999882e-02 2.949639036430000161e+01 1.036316519129999891e+00
2.469092352489999850e-02 2.949684153629999983e+01 1.036296753420000050e+00
2.472191152909999912e-02 2.952257238440000009e+01 1.036277047240000027e+00
2.475290098799999908e-02 2.952360772870000005e+01 1.036257410289999958e+00
2.478390650469999845e-02 2.954985893130000107e+01 1.036237833589999990e+00
2.481491295649999873e-02 2.955147672080000021e+01 1.036218326980000048e+00
2.484593525360000166e-02 2.957825347409999850e+01 1.036198881350000045e+00
2.487695799599999938e-02 2.958045224949999863e+01 1.036179506659999916e+00
2.490799636490000080e-02 2.960775921189999949e+01 1.036160193710000010e+00
2.493903471850000136e-02 2.961053777649999930e+01 1.036140952550000049e+00
2.497008847400000037e-02 2.963837903679999997e+01 1.036121773929999934e+00
2.500114178239999999e-02 2.964173644679999953e+01 1.036102667940000055e+00
2.503221026220000048e-02 2.967011549069999887e+01 1.036083625300000088e+00
2.506327789130000094e-02 2.967405104139999850e+01 1.036064656139999984e+00
2.509436045570000162e-02 2.970297071579999937e+01 1.036045751160000084e+00
2.512544179369999992e-02 2.970748392340000166e+01 1.036026920529999895e+00
2.515653782530000160e-02 2.973694639909999893e+01 1.036008154929999980e+00
2.518763228200000120e-02 2.974203697689999970e+01 1.035989464530000070e+00
