# Steps, Time, visc, Nusselt bottom/top, av_T, vrms, surf_rms, surf_max, grav, etamax, etamin
6.949700000000000000e+04 8.123782578775066154e-01 3.289803824005629167e+02 5.344676275349118377e+00 5.716294422186403601e+00 6.515404763439828217e-01 4.604383449670250172e+01 1.705236716897313798e+01 nan 3.290488231167862487e+00 1.937119773604247808e+00 1.529519447232701736e-04
6.959700000000000000e+04 8.136560615129158069e-01 2.872434153843360036e+02 5.206479873619032972e+00 5.364709387268396412e+00 6.512256764539376963e-01 4.371826223731834915e+01 1.299883440331812956e+01 nan 2.863615081097464987e+00 1.959740084835829732e+00 1.669286847585598301e-04
6.969700000000000000e+04 8.149601747479516822e-01 2.552835711109007661e+02 5.064646398189690757e+00 5.039177465452757687e+00 6.511612644732823751e-01 4.230559347019006822e+01 9.806572003393274173e+00 nan 2.545014077060008262e+00 1.939286162842784655e+00 1.809800786901614208e-04
6.979700000000000000e+04 8.162770526196754250e-01 2.310119088466079802e+02 4.926328343277632804e+00 4.746217990108762663e+00 6.513170800931488147e-01 4.157107380859483214e+01 7.409975836959930895e+00 9.067355079713511401e+00 2.301370911956571064e+00 1.932718847731666800e+00 1.943923469280116464e-04
6.989700000000000000e+04 8.175961178023608555e-01 2.124051781480361001e+02 4.795669118468484982e+00 4.487991553189195848e+00 6.516564491047586172e-01 4.130964214436146165e+01 5.693258019430191830e+00 7.008498859978331552e+00 2.113737263457339921e+00 1.952675966591646661e+00 1.960269379052506124e-04
6.999700000000000000e+04 8.189090512504473285e-01 1.978142855191726142e+02 4.672768219344559881e+00 4.263512220073226722e+00 6.521440092217529738e-01 4.137179903560625860e+01 4.516669425672594329e+00 5.591602922613068571e+00 1.968213257627485557e+00 1.957532391140989425e+00 1.960104777965877376e-04
7.009700000000000000e+04 8.202096684961568407e-01 1.860147355249720249e+02 4.557440013176782045e+00 4.069711518195449074e+00 6.527429280925096666e-01 4.164230066650488737e+01 3.726832048770223782e+00 4.640812528822168659e+00 1.848443813697048022e+00 1.957864096917411922e+00 1.959859249435689219e-04
7.019700000000000000e+04 8.214940702624539126e-01 1.762192311211269384e+02 4.447552230241760718e+00 3.902547853963160840e+00 6.534210059325963327e-01 4.205415222084463522e+01 3.206312653035344518e+00 4.016215633113818129e+00 1.749209701316039034e+00 1.938236969804181031e+00 1.959553947306363507e-04
7.029700000000000000e+04 8.227599448522603387e-01 1.679332974098216482e+02 4.342171868046031946e+00 3.757911470335178805e+00 6.541485749974564889e-01 4.255461397864218753e+01 2.856805669205050080e+00 3.597902761381372994e+00 1.667203226646918779e+00 1.946114385296936700e+00 1.959215997179058664e-04
7.039700000000000000e+04 8.240063949797109544e-01 1.608848932995301766e+02 4.237905366331120582e+00 3.632086482266951410e+00 6.549045704689603342e-01 4.311069455056239974e+01 2.621611972699689375e+00 3.315829070835932146e+00 1.605037271915444874e+00 1.950169874794902114e+00 1.958868219589095336e-04
7.049700000000000000e+04 8.252336552257080182e-01 1.548374202487368620e+02 4.136221850253592791e+00 3.521913958241154496e+00 6.556668590784205941e-01 4.370233360873679374e+01 2.474801726367079180e+00 3.143406159103544706e+00 1.541523486756443129e+00 1.959663539128159826e+00 1.958518154484933222e-04
7.059700000000000000e+04 8.264426663733814848e-01 1.496460053893935083e+02 4.035321357240054141e+00 3.424807471650551438e+00 6.564196017549221995e-01 4.430256483907943021e+01 2.384264433700917341e+00 3.039428235101596876e+00 1.490466345699126949e+00 1.954165355221282985e+00 1.958179672909479002e-04
7.069700000000000000e+04 8.276346573117804306e-01 1.452366870858334096e+02 3.933532270413159448e+00 3.338697708665453234e+00 6.571519481763328230e-01 4.490346152296966409e+01 2.334073003627459730e+00 2.984504892657877662e+00 1.452361785918248938e+00 1.959254491843055224e+00 1.957849756457709952e-04
7.079700000000000000e+04 8.288107241343088960e-01 1.415478603974707426e+02 3.832634991484066944e+00 3.261949174968894916e+00 6.578514174444604068e-01 4.550026891543827645e+01 2.316246841857607208e+00 2.970229782462379564e+00 1.415518970507294583e+00 1.949245770018632085e+00 1.957522702703320126e-04
7.089700000000000000e+04 8.299716159314289854e-01 1.385949630303701952e+02 3.730521315503202207e+00 3.193275581867649038e+00 6.585126744714939750e-01 4.609673619746777007e+01 2.314825886643478992e+00 2.971072716562487503e+00 1.397883467252222456e+00 1.953978933716337130e+00 1.957182345531224745e-04
7.099700000000000000e+04 8.311180962907529501e-01 1.363461578883324137e+02 3.631153183244816063e+00 3.131635095663358737e+00 6.591224809178259925e-01 4.668932750132140796e+01 2.334625176032403715e+00 3.000933081906241640e+00 1.369573270215411531e+00 1.961896336048045697e+00 1.956850806239758599e-04
7.109700000000000000e+04 8.322508612180560261e-01 1.348011396700769353e+02 3.533666226966254875e+00 3.076176269443298583e+00 6.596771426558115659e-01 4.728358351164899176e+01 2.369803128476441589e+00 3.049375650025296647e+00 1.351758185123212108e+00 1.954128009572656755e+00 1.956516442310162450e-04
7.119700000000000000e+04 8.333702609558047980e-01 1.339618470166541329e+02 3.438730088274330132e+00 3.026210625178090918e+00 6.601750428145071181e-01 4.788951901748934148e+01 2.417825340759220953e+00 3.112968054788219696e+00 1.344529379419486803e+00 1.959048298028020607e+00 1.956174264299227663e-04
7.129700000000000000e+04 8.344763153943703937e-01 1.338304980439569078e+02 3.347147981061206590e+00 2.981174163436373981e+00 6.606166139944180671e-01 4.851927143136917664e+01 2.476910426355964923e+00 3.189390623821175108e+00 1.343086615102822012e+00 1.955643354158807412e+00 1.955820848252072411e-04
7.139700000000000000e+04 8.355688249735890860e-01 1.343933782031415376e+02 3.260972323367677284e+00 2.940595843213704264e+00 6.610020367169597844e-01 4.918239073435786679e+01 2.546024061111822334e+00 3.277559880268222425e+00 1.349172965261685952e+00 1.950125990790751329e+00 1.955453213432195158e-04
7.149700000000000000e+04 8.366473152198578012e-01 1.356231413567697928e+02 3.181531161034551580e+00 2.904081263252266343e+00 6.613345345506610462e-01 4.988527671151429388e+01 2.624310473090130547e+00 3.376262595991557536e+00 1.361431686385559781e+00 1.951971016072203691e+00 1.955074391053512385e-04
7.159700000000000000e+04 8.377113289045066136e-01 1.374632961687367185e+02 3.110899034036961552e+00 2.871288771276317320e+00 6.616166477804864554e-01 5.062607970952253567e+01 2.711048296074528796e+00 3.484555539738037222e+00 1.372326094443535149e+00 1.954635386345242143e+00 1.954679995603038616e-04
7.169700000000000000e+04 8.387603697423272608e-01 1.398520348597705265e+02 3.048808261038181033e+00 2.841922709341411224e+00 6.618572882295951088e-01 5.140862786689746855e+01 2.805831312763349406e+00 3.601964849799842661e+00 1.396992615271193117e+00 1.955831030990235142e+00 1.954272613893131866e-04
7.179700000000000000e+04 8.397940958184105797e-01 1.427096331880923969e+02 2.996101560359504035e+00 2.815721241441249134e+00 6.620638925970150357e-01 5.222224825402360437e+01 2.908128652184912788e+00 3.727799489148367229e+00 1.425802823660587082e+00 1.956160768603040001e+00 1.949985263999685014e-04
7.189700000000000000e+04 8.408124080154819602e-01 1.459392799796643203e+02 2.953122144964068774e+00 2.792450073288502033e+00 6.622440303392886918e-01 5.305405322849145477e+01 3.017348569843543160e+00 3.861332684302060336e+00 1.458239779373627032e+00 1.955945779050107802e+00 1.907133593643135772e-04
7.199700000000000000e+04 8.418155054405912496e-01 1.494344262130505854e+02 2.919729438171504654e+00 2.771898485185334771e+00 6.624054548750063498e-01 5.388405381204692901e+01 3.135282428089104290e+00 4.002633318578691757e+00 1.492852327035454785e+00 1.923240124671530715e+00 1.863687868660287574e-04
7.209700000000000000e+04 8.428039293438885915e-01 1.530753194052067556e+02 2.895318500113909899e+00 2.753876852488776894e+00 6.625568992703394500e-01 5.469516579234927889e+01 3.256258462188982961e+00 4.148761929626036071e+00 1.529044535723143028e+00 1.921770027941489989e+00 1.820222094955146043e-04
7.219700000000000000e+04 8.437784781248428567e-01 1.567498943902671726e+02 2.879059849696322892e+00 2.738211554377275370e+00 6.627031472945991153e-01 5.546277936221552096e+01 3.382083954264137216e+00 4.300113077056735733e+00 1.565562085177477414e+00 1.919288474171647163e+00 1.777353638359160037e-04
7.229700000000000000e+04 8.447405001371649513e-01 1.603529506517549521e+02 2.869905788164058613e+00 2.724746643335605789e+00 6.628494657601643469e-01 5.616964519816370682e+01 3.508876209628944309e+00 4.454811380574319912e+00 1.602310969007755714e+00 1.950678138634868164e+00 1.735790230245533327e-04
7.239700000000000000e+04 8.456915826750952547e-01 1.638059890245126269e+02 2.866766602532976549e+00 2.713345662502294253e+00 6.629983971950182964e-01 5.679364341793432658e+01 3.642430396583093533e+00 4.614368063470073444e+00 1.636775668710791720e+00 1.948020304747553499e+00 1.696260140314115631e-04
7.249700000000000000e+04 8.466334396681245433e-01 1.670534696044895497e+02 2.867684403598589782e+00 2.703893182990452004e+00 6.631571499093541489e-01 5.733559336501578940e+01 3.778833308789264045e+00 4.776707445379230421e+00 1.678079158648486224e+00 1.944577190044598503e+00 1.659441319009735509e-04
7.259700000000000000e+04 8.475679544050835901e-01 1.700584657895707323e+02 2.872493344340649735e+00 2.696287874647408600e+00 6.633258409113771403e-01 5.778253020415384356e+01 3.918073608094801319e+00 4.941811717005093030e+00 1.708197442061746729e+00 1.946366468419086226e+00 1.625390980429170570e-04
7.269700000000000000e+04 8.484969353026645678e-01 1.728051664709533952e+02 2.880065644366559319e+00 2.690444008080416616e+00 6.635057056965729672e-01 5.813896746208526167e+01 4.059776358226860893e+00 5.109243546070125319e+00 1.735791497229907776e+00 1.949889062071026524e+00 1.593608324337199018e-04
7.279700000000000000e+04 8.494220634362110722e-01 1.753013880313088748e+02 2.889480420708641084e+00 2.686289054825218514e+00 6.636974842153101628e-01 5.841165186221044081e+01 4.203951568864407129e+00 5.279019336337928969e+00 1.760947348295528903e+00 1.952899805224290075e+00 1.565356906770406977e-04
7.289700000000000000e+04 8.503448244221908370e-01 1.775767150047725806e+02 2.900286617559310276e+00 2.683761187674180704e+00 6.639007719264824470e-01 5.861128810998346950e+01 4.350992028325340044e+00 5.451601072304117501e+00 1.773657288578098346e+00 1.954799884575522562e+00 1.540593670084770318e-04
7.299700000000000000e+04 8.512664740026768539e-01 1.796694215141331199e+02 2.912620379291522621e+00 2.682806363027157914e+00 6.641125697050977994e-01 5.875212966708681250e+01 4.501128484894380222e+00 5.627317157021954230e+00 1.794679112496303741e+00 1.954925862340210818e+00 1.519154238273389182e-04
7.309700000000000000e+04 8.521878449357606078e-01 1.816370003808155502e+02 2.924704405563436804e+00 2.683378192927463157e+00 6.643357879765299234e-01 5.885238881943551803e+01 4.655238187061986999e+00 5.807272015566066869e+00 1.814486706420414430e+00 1.952853020646979854e+00 1.498839748132389609e-04
7.319700000000000000e+04 8.531095449714729551e-01 1.835291496646856899e+02 2.936650570520912495e+00 2.685433918643132856e+00 6.645690520679903290e-01 5.892678080167833343e+01 4.814225550866619407e+00 5.992440682654548212e+00 1.833577892978361046e+00 1.948516023762083771e+00 1.481230406196120623e-04
7.329700000000000000e+04 8.540319285022888174e-01 1.853915737183409931e+02 2.948425481456006469e+00 2.688934816275597939e+00 6.648109833603990104e-01 5.898763745071133968e+01 4.979227355310626990e+00 6.184163697194370535e+00 1.852408143602167989e+00 1.943372632654907894e+00 1.465847192662283419e-04
7.339700000000000000e+04 8.549551583466210580e-01 1.872640644709300659e+02 2.960003746962745375e+00 2.693847115048638496e+00 6.650601627416198314e-01 5.904442937700584793e+01 5.151589938709201455e+00 6.384023812863446778e+00 1.871371887296689129e+00 1.949465489750235037e+00 1.452207537674986629e-04
7.349700000000000000e+04 8.558792650091733289e-01 1.891810722036493075e+02 2.971378157720112601e+00 2.700143947891469942e+00 6.653151468833098381e-01 5.910402725857833417e+01 5.332861501724269537e+00 6.593834280011110494e+00 1.890808430148709585e+00 1.953590250782997417e+00 1.438720729365368497e-04
7.359700000000000000e+04 8.568041926833038779e-01 1.911734311437263898e+02 2.982557873408831828e+00 2.707808086888786825e+00 6.655744851422191743e-01 5.917130479527335751e+01 5.524801810276605885e+00 6.815721965436871699e+00 1.911019232578749616e+00 1.954822847731445989e+00 1.425652742224045913e-04
7.369700000000000000e+04 8.577298297438432639e-01 1.932702205639463386e+02 2.993567044023413004e+00 2.716835199731939099e+00 6.658367305141597026e-01 5.924976334096058395e+01 5.729411240548614614e+00 7.052021756465272517e+00 1.932286352675436580e+00 1.952524449527337280e+00 1.413488506126459011e-04
7.379700000000000000e+04 8.586560269873737550e-01 1.955002776519585268e+02 3.004444845068054093e+00 2.727237412283701090e+00 6.661004450184027093e-01 5.934200976249199755e+01 5.948980521902210050e+00 7.305296817472834547e+00 1.954887266547947533e+00 1.946691388221455599e+00 1.402074616625279707e-04
7.389700000000000000e+04 8.595826082965299930e-01 1.978933470770172107e+02 3.015246093586206655e+00 2.739047070749930590e+00 6.663642007696517489e-01 5.945006175952192962e+01 6.186163335023842968e+00 7.578597955704941214e+00 1.979106048840265197e+00 1.946943897907865262e+00 1.390509494871421136e-04
7.399700000000000000e+04 8.605093774953144203e-01 2.004810820090152106e+02 3.026041718572112238e+00 2.752320754605876552e+00 6.666265773675434936e-01 5.957552850320132620e+01 6.444076364794457668e+00 7.875492382936551294e+00 2.005243276301276190e+00 1.953223158827278372e+00 1.378363375482062776e-04
7.409700000000000000e+04 8.614361237138020710e-01 2.032981659023255929e+02 3.036918823023788683e+00 2.767143779825054217e+00 6.668861554378635592e-01 5.971973008810535788e+01 6.726435284682347415e+00 8.200354821562321206e+00 2.033627637121555587e+00 1.954699101191711641e+00 1.366865039159095819e-04
7.419700000000000000e+04 8.623626263405440584e-01 2.063838279579580046e+02 3.047980514159539300e+00 2.783635636452476358e+00 6.671415055666944927e-01 5.988381232900848516e+01 7.037740562828761703e+00 8.558248189871694223e+00 2.064632280579306922e+00 1.949517830231105808e+00 1.355990637638350600e-04
7.429700000000000000e+04 8.632886596371863730e-01 2.097840444030576919e+02 3.059346002606142534e+00 2.801957027813756884e+00 6.673911714471090217e-01 6.006890396126498644e+01 7.383534494286969618e+00 8.955395185394431579e+00 2.098698941970702503e+00 1.947869810122792478e+00 1.343590713297183826e-04
7.439700000000000000e+04 8.642139962863785163e-01 2.135547671809541441e+02 3.071151685599891490e+00 2.822319449903861077e+00 6.676336456262093044e-01 6.027635426032313859e+01 7.770761747283550847e+00 9.399699106118255543e+00 2.136372681450875444e+00 1.955209031266161857e+00 1.331684770780165738e-04
7.449700000000000000e+04 8.651383943963633083e-01 2.177665519386233655e+02 3.083553970740008587e+00 2.844998253369880103e+00 6.678673317530146036e-01 6.050807681800384330e+01 8.208275619292752623e+00 9.901402627449074956e+00 2.178348025247746289e+00 1.951280571965315014e+00 1.320509237644593061e-04
7.459700000000000000e+04 8.660615471390276099e-01 2.225110475292564729e+02 3.096735336961834228e+00 2.870350302039203161e+00 6.680904853786360231e-01 6.076701480562176272e+01 8.707546453785505847e+00 1.047323385858780576e+01 2.225517923750534255e+00 1.951391172863544243e+00 1.307461462358623118e-04
7.469700000000000000e+04 8.669831536709444730e-01 2.279106051002736990e+02 3.110270727441705851e+00 2.898843117475198738e+00 6.683025196342020635e-01 6.106107997414618183e+01 9.283453933413431614e+00 1.113220726063986987e+01 2.287024687393337974e+00 1.955263153358449246e+00 1.295156333279635821e-04
7.479700000000000000e+04 8.679029343729041113e-01 2.341388397799621828e+02 3.125555377419976466e+00 2.931096765315881481e+00 6.684996510135746695e-01 6.139225644029897921e+01 9.957242831350388457e+00 1.190224540120376773e+01 2.343857875869725049e+00 1.951611915269938269e+00 1.282097815724074930e-04
7.489700000000000000e+04 8.688208642122497993e-01 2.414279562130586783e+02 3.143820701912531490e+00 2.967948738862114411e+00 6.686768112325862656e-01 6.176097041342998750e+01 1.076034277511097237e+01 1.281448335497209534e+01 2.397814671789619823e+00 1.952221502857358626e+00 1.268608302950654100e-04
7.499700000000000000e+04 8.697364615126126353e-01 2.501093838636545570e+02 3.162957408771704948e+00 3.010555147109017504e+00 6.688351118939062090e-01 6.221171125870299079e+01 1.172569577864972956e+01 1.391450825252656109e+01 2.494142315382334552e+00 1.957956248390702481e+00 1.254199954325400121e-04
7.509700000000000000e+04 8.706490827111739161e-01 2.606949889450375508e+02 3.184931150389744836e+00 3.060523691525014467e+00 6.689690127426576316e-01 6.275228784854537878e+01 1.291535412341615086e+01 1.526771830081418813e+01 2.596744215535481182e+00 1.958291494392557786e+00 1.239636539679577138e-04
7.519700000000000000e+04 8.715579803555238980e-01 2.739292833054917651e+02 3.210245631382763420e+00 3.120180435884142067e+00 6.690736176685727621e-01 6.343306932681760202e+01 1.441352951471503552e+01 1.696836372292602135e+01 2.732782472785820094e+00 1.960274377838121973e+00 1.222378416349425407e-04
7.529700000000000000e+04 8.724619569360582139e-01 2.909810387583489728e+02 3.240022363842255615e+00 3.192965780583188362e+00 6.691433178899970358e-01 6.432595568979634493e+01 1.634736419696278276e+01 nan 2.908034760586496681e+00 1.965212032418994337e+00 1.203676298392360449e-04
7.539700000000000000e+04 8.733595985334110523e-01 3.136665867575089237e+02 3.276661812699283249e+00 3.284174091072522117e+00 6.691688362541962087e-01 6.553920366494033090e+01 1.891349730925893269e+01 nan 3.136714137350630871e+00 1.963268524274012217e+00 1.182544576902390713e-04
7.549700000000000000e+04 8.742483828091951459e-01 3.448132223938414427e+02 3.323122550968690803e+00 3.402074518587255181e+00 6.691387605298413366e-01 6.725445483825966164e+01 2.240012296758823851e+01 nan 3.447941925178110267e+00 1.973230558656661415e+00 1.158328216478916363e-04
7.559700000000000000e+04 8.751250219903079497e-01 3.887091873166025380e+02 3.384514304576253352e+00 3.559946133887272879e+00 6.690356913886454926e-01 6.975441723735208654e+01 2.722156247214806868e+01 nan 3.887385738206677210e+00 1.977467124855644132e+00 1.127538190887868505e-04
7.569700000000000000e+04 8.759847846633769253e-01 4.511536513761915330e+02 3.468172162496758304e+00 3.778838042797643126e+00 6.688359112191044620e-01 7.343348209725535014e+01 3.388039102085545551e+01 nan 4.518978398016614939e+00 1.973703114062560271e+00 1.090908057196859308e-04
7.579700000000000000e+04 8.768217031510761039e-01 5.378273926101712732e+02 3.584491871092869708e+00 4.089935260383464666e+00 6.685058776190584418e-01 7.866308769664415479e+01 4.274546824537495837e+01 nan 5.392977462931127342e+00 1.978802522836251354e+00 1.047145617232180843e-04
7.589700000000000000e+04 8.776302341350631364e-01 6.488687354878860560e+02 3.746044137169143973e+00 4.530686908574907079e+00 6.679984674434639169e-01 8.539374096783062384e+01 5.349224851952394744e+01 nan 6.520225830629994945e+00 1.978985344318672679e+00 9.983385965336261884e-05
7.599700000000000000e+04 8.784082727281564695e-01 7.707022911000212844e+02 3.959725377028694204e+00 5.119445479773172103e+00 6.672552373367628409e-01 9.248421474200803516e+01 6.440126761615294981e+01 nan 7.730388321561067144e+00 1.978278791696062910e+00 9.519877243636314188e-05
7.609700000000000000e+04 8.791604745199032012e-01 8.752809870839311088e+02 4.218535137205842389e+00 5.805199322539554174e+00 6.662294246542539433e-01 9.789815264996929045e+01 7.256682815899927164e+01 nan 8.791300560723357194e+00 1.978853660365513578e+00 9.178734887481480040e-05
7.619700000000000000e+04 8.798993012254753276e-01 9.363856932404621602e+02 4.504155953577797078e+00 6.458260496475485724e+00 6.649126584830948872e-01 9.983286827130845609e+01 7.582832763404074683e+01 nan 9.337331234303972494e+00 1.959735805785771889e+00 9.043176070746971479e-05
7.629700000000000000e+04 8.806401989871744940e-01 9.456544282888226007e+02 4.781875364186727317e+00 6.957191009871482201e+00 6.633755560475688151e-01 9.818551513256988983e+01 7.421050812278409126e+01 nan 9.535253511974627116e+00 1.959914883185771117e+00 9.095602749168964435e-05
7.639700000000000000e+04 8.813990882831240770e-01 9.118136163784204200e+02 5.030075880404175415e+00 7.260852377746257247e+00 6.617090301659602769e-01 9.360594984906424543e+01 6.920380137148836752e+01 nan 9.211602960485901548e+00 1.945440172052796735e+00 9.263777194756092821e-05
7.649700000000000000e+04 8.821928965057518335e-01 8.483880505610395630e+02 5.241873540528185771e+00 7.385600625235211325e+00 6.599843723548523000e-01 8.716999508975742117e+01 6.245290025307406268e+01 nan 8.566554407345858380e+00 1.976023812786385170e+00 9.540847226213406763e-05
7.659700000000000000e+04 8.830373987999389218e-01 7.673205054324550929e+02 5.409789860234541337e+00 7.363468848880291517e+00 6.582702929283631432e-01 7.978113353056636470e+01 5.493781225973027915e+01 nan 7.753551166867689304e+00 1.960488036777347620e+00 9.921957839831992111e-05
7.669700000000000000e+04 8.839459440681775027e-01 6.779154779055080553e+02 5.527323919230777705e+00 7.223452507960095303e+00 6.566276653306315492e-01 7.211353576333156923e+01 4.720682592246641462e+01 nan 6.834820231406913749e+00 1.968088233419949429e+00 1.043510237740391652e-04
7.679700000000000000e+04 8.849280647160867597e-01 5.876072210837800185e+02 5.587531198277055466e+00 6.990259429451591622e+00 6.551217863476398451e-01 6.474192994160142689e+01 3.963383650596527019e+01 nan 5.911964362948548768e+00 1.959456366643593128e+00 1.111656489138617560e-04
7.689700000000000000e+04 8.859875884016760184e-01 5.027072031721439771e+02 5.591581558205932723e+00 6.687708664622020294e+00 6.538112685127988044e-01 5.811148826087158881e+01 3.251665532559712091e+01 nan 4.997839682118504712e+00 1.936223582385428355e+00 1.199767955233635783e-04
7.699700000000000000e+04 8.871218525492364781e-01 4.277871328705678593e+02 5.536142152419689211e+00 6.340764763430199125e+00 6.527482207345373100e-01 5.260855898248387064e+01 2.605775641742836868e+01 nan 4.281549351486001243e+00 1.939373216281429890e+00 1.309360041049284821e-04
7.709700000000000000e+04 8.883207116773386147e-01 3.654040766501591406e+02 5.433898783398254828e+00 5.974797768659804831e+00 6.519635613771005422e-01 4.833351458037473947e+01 2.045597411976853053e+01 nan 3.656908231193968906e+00 1.929794705239258557e+00 1.432822063133819344e-04
7.719700000000000000e+04 8.895712047162399605e-01 3.155452881569199803e+02 5.305299131352943398e+00 5.611303058495295204e+00 6.514576137217128471e-01 4.525549047798691760e+01 1.576237626558766713e+01 nan 3.154665099527606209e+00 1.944934632582615563e+00 1.568715927135246600e-04
7.729700000000000000e+04 8.908582764077060956e-01 2.768961235547010915e+02 5.164505853419458781e+00 5.266253527200911222e+00 6.512192032010433174e-01 4.321731768855755718e+01 1.196633334680279681e+01 nan 2.758191765064260004e+00 1.942845972636730645e+00 1.710120933006873073e-04
7.739700000000000000e+04 8.921674683467354372e-01 2.474057020777332809e+02 5.023225829475982174e+00 4.949710460245634991e+00 6.512225753889081536e-01 4.202845906801599796e+01 9.016507090548179448e+00 1.099037260119277626e+01 2.468182919085094795e+00 1.939714783775743356e+00 1.850018177196001347e-04
7.749700000000000000e+04 8.934860023526330908e-01 2.249927445468649125e+02 4.887240786845118201e+00 4.666812591760344020e+00 6.514356796261728810e-01 4.145286907574875812e+01 6.834744590126451413e+00 8.377226182644433194e+00 2.239679463014907057e+00 1.934095487175561567e+00 1.960311588186286794e-04
7.759700000000000000e+04 8.948040899210518706e-01 2.077209035781118871e+02 4.758659215789362129e+00 4.418662575309614482e+00 6.518223747729904316e-01 4.130038902591974903e+01 5.292885650905938100e+00 6.526574579929815378e+00 2.066837534445186808e+00 1.951895052443055834e+00 1.960230085289217130e-04
7.769700000000000000e+04 8.961139627186903711e-01 1.940565617976855037e+02 4.638002303378739200e+00 4.203553717207270779e+00 6.523462843466751870e-01 4.143428818940640923e+01 4.245433699839638031e+00 5.265048444609789158e+00 1.930774283503020383e+00 1.956150271121288142e+00 1.960037967887862229e-04
7.779700000000000000e+04 8.974101585688679661e-01 1.829094629852797880e+02 4.524556410227405401e+00 4.018001753445010316e+00 6.529712791262254346e-01 4.175104252623251710e+01 3.545456109443288373e+00 4.422767915966709928e+00 1.817796566992929241e+00 1.952959372220485434e+00 1.959773282505307987e-04
7.789700000000000000e+04 8.986893125176119712e-01 1.735921402673384932e+02 4.416386072323784440e+00 3.857869113513283654e+00 6.536662814342755201e-01 4.219374478346495749e+01 3.084677237937968108e+00 3.870554021695213009e+00 1.725182178121841714e+00 1.944680543970226161e+00 1.959455031965818639e-04
