# Time VRMS
9.491850145710919833e+02 2.888637274589652337e-04
9.531400079322309011e+02 2.826170717689946996e-04
9.570719275892997757e+02 2.862294137678672861e-04
9.612150918742953536e+02 2.804825876409342065e-04
9.655134053355700416e+02 2.710164392150066584e-04
9.697104034432962862e+02 2.737562313278426771e-04
9.746832173966279242e+02 2.685493660859449038e-04
9.799839562858247746e+02 2.684379252569322203e-04
9.850963205368068429e+02 2.618257497198919976e-04
9.905638824840972347e+02 2.621676148412480090e-04
9.965509440306203714e+02 2.573775071453878989e-04
1.002431564373367564e+03 2.534588246070278682e-04
1.008328649558327129e+03 2.536372405439546256e-04
1.014316592689523986e+03 2.516359475611335602e-04
1.020306917893935179e+03 2.600417527373680691e-04
1.025844402937450923e+03 2.595884625437584986e-04
1.031770879812422436e+03 2.554477640104165187e-04
1.037698470498818551e+03 2.443387905544636119e-04
1.043881443117644039e+03 2.496054717092168460e-04
1.050109525027623931e+03 2.401828047776767355e-04
1.056178220771644646e+03 2.432309398919481932e-04
1.062415608693566355e+03 2.426824335697438874e-04
1.068547924470584121e+03 2.420041288374311030e-04
1.074262428499616817e+03 2.372548495037278082e-04
1.080394730221538339e+03 2.311148877542531762e-04
1.086997259960877273e+03 2.421340286358946499e-04
1.093004362303589232e+03 2.536856400713513029e-04
1.098675146155635503e+03 2.373253521624802027e-04
1.104336291714179652e+03 2.417676743762246945e-04
1.109966248000614769e+03 2.448379634628922315e-04
1.115440917388531034e+03 2.330904839445811381e-04
1.121114617647774594e+03 2.272773684093147052e-04
1.126993306562567341e+03 2.328176755526941246e-04
1.133096291683382333e+03 2.329338318174211232e-04
1.138967035692702893e+03 2.245645626377526180e-04
1.144525848318074850e+03 2.315628305617061520e-04
1.150101289937863839e+03 2.318237202940009913e-04
1.156006763835067204e+03 2.216852280879296768e-04
1.161374034344718439e+03 2.297937212220598033e-04
1.167098786461378495e+03 2.312900143622413933e-04
1.173543459281936521e+03 2.223532646945920136e-04
1.180502978103827900e+03 2.220196907468415101e-04
1.187792723209276119e+03 2.196826571167337903e-04
1.195568911193651047e+03 2.325028448050328589e-04
1.202420715851360683e+03 2.265852468550990111e-04
1.209706968858987238e+03 2.314812149655707770e-04
1.216942881027682915e+03 2.387844740034505812e-04
1.224736371928152948e+03 2.235156212681069232e-04
1.233912630324227621e+03 2.287491584941123807e-04
1.242812399442977494e+03 2.322132263225712195e-04
1.250698575654135539e+03 2.292678905195200080e-04
1.259512312169611960e+03 2.334618268165427420e-04
1.267676410549663842e+03 2.309034191204091091e-04
1.276379625615737950e+03 2.301264540280286461e-04
1.285346057816263055e+03 2.323356957534399860e-04
1.294023238307311203e+03 2.339670105790919556e-04
1.302835271696015525e+03 2.334844607281309423e-04
1.311581564847554773e+03 2.306413897757350064e-04
1.320366580344822069e+03 2.399834050722265846e-04
1.328742958626692825e+03 2.348298972086478281e-04
1.336878482795721766e+03 2.403153295868418735e-04
1.345119422225937342e+03 2.413787043926717869e-04
1.353491867291204471e+03 2.491501100572130292e-04
1.361500087596363528e+03 2.394453598287329943e-04
1.369795550200516573e+03 2.469424568886661639e-04
1.377948046926938559e+03 2.470240096449560427e-04
1.385806120117706087e+03 2.433995608781483336e-04
1.393969404914294728e+03 2.503070946103998239e-04
1.401695354897404968e+03 2.494147179852762618e-04
1.409531327356449765e+03 2.567612388397349805e-04
1.417196575855660967e+03 2.530328210713569405e-04
1.424770066552186108e+03 2.588644835925286861e-04
1.432545304091270054e+03 2.543481743681036671e-04
1.440152694289730334e+03 2.621907542265026320e-04
1.447634008298364733e+03 2.552462176137778433e-04
1.455495984202387945e+03 2.607314619418866467e-04
1.462869013606231874e+03 2.644988813853571151e-04
1.470371174553170476e+03 2.631986953783169636e-04
1.477790766848962676e+03 2.703612330564845339e-04
1.485047145399726105e+03 2.676007670432794237e-04
1.492499063521927610e+03 2.677506430446070676e-04
1.499820848600944373e+03 2.676677242109921440e-04
1.507086956694871105e+03 2.644815329636378536e-04
1.514624038582910316e+03 2.771065487573218093e-04
1.521789048191480106e+03 2.789178320441096631e-04
1.528789686345063728e+03 2.780619209456166078e-04
1.535914857444531663e+03 2.725975832091552509e-04
1.543266844192828330e+03 2.824168233282664726e-04
1.550323619513170115e+03 2.720229778222129757e-04
1.557966077533298176e+03 2.743329765462443294e-04
1.565275819753998803e+03 2.778544544538858320e-04
1.572505995547682915e+03 2.732499840081154267e-04
1.579864083538873729e+03 2.727371719806390951e-04
1.587668307395150350e+03 2.800806316879230948e-04
1.594964711587208285e+03 2.759638197949164135e-04
1.602704434561801236e+03 2.716248078056117767e-04
1.610329346484732923e+03 2.744777558415549480e-04
1.617886361801141447e+03 2.798214705017695739e-04
1.625372707794367670e+03 2.799509836065845834e-04
1.632739694006147147e+03 2.745624443255465213e-04
1.640637998436715179e+03 2.793485070791702752e-04
1.647921803894242657e+03 2.701367908699787491e-04
1.656069994932965301e+03 2.734976115798475158e-04
1.663917975191797950e+03 2.911768164513912818e-04
1.671041191828326191e+03 2.790896732191896481e-04
1.678565150221666954e+03 2.792412017856267330e-04
1.686154317923987492e+03 2.748171538335887794e-04
1.694283387535393786e+03 2.811008091909873849e-04
1.702049312169471477e+03 2.788052081453168169e-04
1.709828862945146739e+03 2.778430104467406975e-04
1.717441775079767467e+03 2.715317525308861700e-04
1.725189213267551395e+03 2.697152179819505935e-04
1.733378005359649933e+03 2.778861687777719526e-04
1.741386195175012745e+03 2.680129804348490652e-04
1.749612458023219915e+03 2.702228005673264905e-04
1.757574683973860374e+03 2.763037785107256531e-04
1.765677037527357697e+03 2.724363232520868598e-04
1.773872326574677572e+03 2.596736285028181817e-04
1.782389402204605858e+03 2.574629664856105870e-04
1.791229165424249004e+03 2.659883716654186446e-04
1.799428843359627308e+03 2.679654779229224829e-04
1.807728902404358905e+03 2.616566963602499300e-04
1.816110063706480332e+03 2.714595210935054673e-04
1.824030583163747451e+03 2.639683507664083279e-04
1.832002795145348273e+03 2.568436108790163514e-04
1.839873451566796120e+03 2.572529417107010329e-04
1.848114781821854876e+03 2.490782374353731369e-04
1.856428129325158807e+03 2.475834770662307081e-04
1.864803468912350809e+03 2.635899659206898953e-04
1.872965568213426650e+03 2.560593531763844552e-04
1.881017114355077410e+03 2.407013067947316666e-04
1.889147745809115804e+03 2.438296366980953283e-04
1.897196719902356108e+03 2.415388405978782685e-04
1.905427118953136869e+03 2.497701822341189784e-04
1.913489256923039193e+03 2.380011982542033376e-04
1.921879920256260448e+03 2.356328868037667551e-04
1.929966918417562056e+03 2.351433840624311312e-04
1.938026383917632756e+03 2.410757748594568629e-04
1.946145032193061070e+03 2.303534553296305892e-04
1.954115575934970593e+03 2.183693770416005194e-04
1.962209745559413705e+03 2.174098291544997576e-04
1.970515789349147326e+03 2.159109449614075285e-04
1.978870979708492996e+03 2.214347960036027482e-04
1.987131875211877741e+03 2.187074511936136175e-04
1.995922269529863797e+03 2.108187922699940081e-04
